0	0.757683
1	0.736522
2	0.716765
3	0.697766
4	0.679123
5	0.661205
6	0.643611
7	0.626307
8	0.609149
9	0.592200
10	0.575623
11	0.559401
12	0.543485
13	0.527844
14	0.512607
15	0.497805
16	0.483326
17	0.469073
18	0.454997
19	0.441148
20	0.427573
21	0.414240
22	0.401149
23	0.388317
24	0.375613
25	0.363152
26	0.350901
27	0.338827
28	0.327108
29	0.315793
30	0.304978
31	0.294502
32	0.284365
33	0.274600
34	0.265189
35	0.255956
36	0.246933
37	0.238023
38	0.229452
39	0.221123
40	0.212939
41	0.204933
42	0.197088
43	0.189518
44	0.182206
45	0.175087
46	0.168130
47	0.161577
48	0.155475
49	0.149632
50	0.143982
51	0.138365
52	0.132877
53	0.127534
54	0.122401
55	0.117559
56	0.112829
57	0.108164
58	0.103758
59	0.099480
60	0.095267
61	0.091119
62	0.087019
63	0.083016
64	0.079158
65	0.075413
66	0.071749
67	0.068198
68	0.064728
69	0.061451
70	0.058352
71	0.055495
72	0.052944
73	0.050652
74	0.048521
75	0.046504
76	0.044534
77	0.042581
78	0.040741
79	0.038966
80	0.037287
81	0.035786
82	0.034446
83	0.033284
84	0.032138
85	0.031040
86	0.029943
87	0.028861
88	0.027812
