0	0.789711
1	0.772156
2	0.757411
3	0.744461
4	0.731989
5	0.719889
6	0.708328
7	0.697450
8	0.687494
9	0.678150
10	0.669750
11	0.662206
12	0.655306
13	0.648978
14	0.643133
15	0.637839
16	0.632967
17	0.628811
18	0.625228
19	0.622072
20	0.619606
21	0.617761
22	0.616539
23	0.615694
24	0.615272
25	0.615228
26	0.615500
27	0.615689
28	0.616067
29	0.616300
30	0.616583
31	0.616861
32	0.617006
33	0.617272
34	0.617533
35	0.617817
36	0.618167
37	0.618556
38	0.618939
39	0.619244
40	0.619739
41	0.620300
42	0.620850
43	0.621583
44	0.622444
45	0.623200
46	0.623933
47	0.624489
48	0.625083
49	0.625617
50	0.626117
51	0.626694
52	0.627300
53	0.627750
54	0.627994
55	0.627989
56	0.627861
57	0.627594
58	0.627328
59	0.627028
60	0.626694
61	0.626383
62	0.626094
63	0.625994
64	0.626100
65	0.626239
66	0.626372
67	0.626567
68	0.626800
69	0.626906
70	0.627044
71	0.627150
72	0.627400
73	0.627550
74	0.627789
75	0.627900
76	0.627867
77	0.627872
78	0.627900
79	0.627856
80	0.627544
81	0.627194
82	0.627028
83	0.626811
84	0.626500
85	0.626200
86	0.625900
87	0.625617
88	0.625356
89	0.625044
90	0.624733
91	0.624472
92	0.624417
93	0.624411
94	0.624533
95	0.624606
96	0.624778
97	0.624933
98	0.625117
99	0.625372
100	0.625700
101	0.625928
102	0.626167
103	0.626417
104	0.626706
105	0.627056
106	0.627556
107	0.628072
108	0.628889
109	0.629756
110	0.630717
111	0.631483
112	0.631956
113	0.632256
114	0.632456
115	0.632650
116	0.632739
117	0.632628
118	0.632600
119	0.632717
120	0.632694
121	0.632611
122	0.632611
123	0.632639
124	0.632389
125	0.632194
126	0.631756
127	0.631222
128	0.630778
129	0.630511
130	0.629989
131	0.629378
132	0.628528
133	0.627472
134	0.626367
135	0.625494
136	0.624606
137	0.623667
138	0.622667
139	0.621517
140	0.620422
141	0.619322
142	0.618150
143	0.616950
144	0.615722
145	0.614700
146	0.613933
147	0.613339
148	0.612878
149	0.612650
150	0.306272
151	0.000000
