0 	 0.055560 
1 	 0.002843 
2 	 0.003617 
3 	 0.003357 
4 	 0.002732 
5 	 0.003343 
6 	 0.002547 
7 	 0.002831 
8 	 0.002723 
9 	 0.002828 
10 	 0.002540 
11 	 0.003339 
12 	 0.002707 
13 	 0.003343 
14 	 0.003612 
15 	 0.002829 
16 	 0.004225 
17 	 0.002823 
18 	 0.003609 
19 	 0.003367 
20 	 0.002707 
21 	 0.003340 
22 	 0.002543 
23 	 0.002827 
24 	 0.002730 
25 	 0.002802 
26 	 0.002573 
27 	 0.003329 
28 	 0.002721 
29 	 0.003340 
30 	 0.003615 
31 	 0.002825 
32 	 0.004220 
33 	 0.002830 
34 	 0.003597 
35 	 0.003319 
36 	 0.002723 
37 	 0.003352 
38 	 0.002563 
39 	 0.002846 
40 	 0.002736 
41 	 0.002827 
42 	 0.002548 
43 	 0.003330 
44 	 0.002735 
45 	 0.003349 
46 	 0.003603 
47 	 0.002816 
48 	 0.004228 
49 	 0.002826 
50 	 0.003601 
51 	 0.003369 
52 	 0.002708 
53 	 0.003359 
54 	 0.002557 
55 	 0.002822 
56 	 0.002705 
57 	 0.002849 
58 	 0.002564 
59 	 0.003343 
60 	 0.002725 
61 	 0.003328 
62 	 0.003588 
63 	 0.002819 
64 	 0.004057 
65 	 0.002821 
66 	 0.003627 
67 	 0.003343 
68 	 0.002714 
69 	 0.003331 
70 	 0.002548 
71 	 0.002832 
72 	 0.002728 
73 	 0.002845 
74 	 0.002564 
75 	 0.003344 
76 	 0.002711 
77 	 0.003336 
78 	 0.003612 
79 	 0.002833 
80 	 0.004184 
81 	 0.002843 
82 	 0.003621 
83 	 0.003337 
84 	 0.002720 
85 	 0.003363 
86 	 0.002577 
87 	 0.002837 
88 	 0.002741 
89 	 0.002822 
90 	 0.002537 
91 	 0.003327 
92 	 0.002717 
93 	 0.003330 
94 	 0.003616 
95 	 0.002813 
