0	0.614506
1	0.611855
2	0.609545
3	0.607381
4	0.605248
5	0.603161
6	0.601102
7	0.599088
8	0.59712
9	0.595224
10	0.593394
11	0.591613
12	0.589881
13	0.588219
14	0.586616
15	0.585063
16	0.583537
17	0.582048
18	0.580606
19	0.579205
20	0.577842
21	0.576505
22	0.575193
23	0.573902
24	0.572633
25	0.571391
26	0.570164
27	0.568958
28	0.567768
29	0.566594
30	0.565446
31	0.564338
32	0.563259
33	0.562191
34	0.561141
35	0.560102
36	0.559053
37	0.558028
38	0.557013
39	0.556021
40	0.555045
41	0.554078
42	0.553123
43	0.552166
44	0.551212
45	0.550259
46	0.549326
47	0.548375
48	0.547416
49	0.546451
50	0.545473
51	0.544486
52	0.543491
53	0.542473
54	0.541444
55	0.5404
56	0.539337
57	0.53827
58	0.537185
59	0.536089
60	0.534997
61	0.533887
62	0.532797
63	0.531709
64	0.530621
65	0.529556
66	0.528508
67	0.527473
68	0.52647
69	0.525476
70	0.524496
71	0.523527
72	0.522556
73	0.521595
74	0.52064
75	0.519687
76	0.518751
77	0.517827
78	0.516909
79	0.515995
80	0.515063
81	0.514139
82	0.513212
83	0.512273
84	0.51133
85	0.510388
86	0.509445
87	0.508493
88	0.507539
89	0.50659
90	0.50564
91	0.504687
92	0.503745
93	0.502816
94	0.501904
95	0.500998
96	0.500103
97	0.499225
98	0.498353
99	0.49748
100	0.496605
101	0.495737
102	0.494884
103	0.494041
104	0.4932
105	0.492357
106	0.491514
107	0.490664
108	0.489805
109	0.488941
110	0.48806
111	0.487171
112	0.486292
113	0.485409
114	0.484521
115	0.483624
116	0.482715
117	0.481804
118	0.480891
119	0.47997
120	0.47903
121	0.478066
122	0.477101
123	0.47613
124	0.475157
125	0.474173
126	0.473193
127	0.472216
128	0.471716
129	0.471216
130	0.4707
131	0.470185
132	0.469677
133	0.469171
134	0.468667
135	0.468164
136	0.46766
137	0.467153
138	0.466638
139	0.466116
140	0.46559
141	0.465062
142	0.464551
143	0.464059
144	0.463577
145	0.463098
146	0.462611
147	0.462126
148	0.461645
149	0.46117
150	0.460709
151	0.460249
152	0.459805
153	0.459369
154	0.458928
155	0.458498
156	0.45807
157	0.457627
158	0.457186
159	0.456742
160	0.456294
161	0.455841
162	0.455379
163	0.454924
164	0.45447
165	0.454015
166	0.453564
167	0.453115
168	0.452666
169	0.45221
170	0.451766
171	0.451323
172	0.450873
173	0.450426
174	0.449986
175	0.449543
176	0.449087
177	0.448623
178	0.448154
179	0.447678
180	0.447204
181	0.44673
182	0.44626
183	0.445793
184	0.445322
185	0.444852
186	0.444378
187	0.4439
188	0.443427
189	0.443317
190	0.443227
191	0.44314
192	0.443055
193	0.44297
194	0.442885
195	0.442822
196	0.44278
197	0.442742
198	0.442721
199	0.442716
200	0.442728
201	0.442743
202	0.442766
203	0.442786
204	0.442801
205	0.442823
206	0.442848
207	0.44288
208	0.44291
209	0.442945
210	0.442983
211	0.443017
212	0.443029
213	0.443041
214	0.443055
215	0.443058
216	0.443053
217	0.443056
218	0.443058
219	0.443048
220	0.443024
221	0.442979
222	0.44293
223	0.442863
224	0.442784
225	0.442687
226	0.442586
227	0.442482
228	0.442371
229	0.442252
230	0.442134
231	0.442008
232	0.441895
233	0.441783
234	0.441668
235	0.441551
236	0.441433
237	0.441316
238	0.441197
239	0.441079
240	0.440964
241	0.440856
242	0.440761
243	0.440663
244	0.440571
245	0.440484
246	0.440401
247	0.440334
248	0.440283
249	0.440232
250	0.440188
251	0.440157
252	0.440141
253	0.44013
254	0.440112
255	0.440103
256	0.440089
257	0.440068
258	0.440029
259	0.439987
260	0.439939
261	0.439884
262	0.439823
263	0.439756
264	0.439677
265	0.439602
266	0.439534
267	0.439475
268	0.439446
269	0.439427
270	0.439414
271	0.439412
272	0.439424
273	0.439438
274	0.439441
275	0.439445
276	0.439435
277	0.439416
278	0.439391
279	0.439356
280	0.439308
281	0.439255
282	0.439199
283	0.439134
284	0.43907
285	0.438999
286	0.43892
287	0.438834
288	0.438757
289	0.438687
290	0.438616
291	0.438552
292	0.4385
293	0.438452
294	0.438405
295	0.438373
296	0.438346
297	0.438324
298	0.438312
299	0.438312
300	0.438312
301	0.438323
302	0.438355
303	0.438403
304	0.438454
305	0.438507
306	0.43856
307	0.438619
308	0.438672
309	0.438718
310	0.438767
311	0.438808
312	0.43884
313	0.438867
314	0.438892
315	0.438902
316	0.438909
317	0.438917
318	0.438929
319	0.438933
320	0.438941
321	0.438951
322	0.438943
323	0.438932
324	0.438912
325	0.438884
326	0.438844
327	0.438813
328	0.438788
329	0.438751
330	0.438706
331	0.438658
332	0.438609
333	0.438557
334	0.438499
335	0.438437
336	0.438372
337	0.438305
338	0.438236
339	0.438155
340	0.438075
341	0.437998
342	0.43792
343	0.437838
344	0.437763
345	0.437695
346	0.437634
347	0.437577
348	0.437527
349	0.437501
350	0.43748
351	0.437477
352	0.437479
353	0.437491
354	0.437502
355	0.437514
356	0.437536
357	0.437567
358	0.437598
359	0.437627
360	0.437666
361	0.437718
362	0.437785
363	0.437857
364	0.43793
365	0.438002
366	0.43807
367	0.438133
368	0.43819
369	0.438241
370	0.438305
371	0.438366
372	0.438432
373	0.438502
374	0.438565
375	0.438628
376	0.438694
377	0.438763
378	0.43883
379	0.438892
380	0.438933
381	0.438963
382	0.438982
383	0.438997
384	0.438998
385	0.439004
386	0.439011
387	0.439014
388	0.439022
389	0.439008
390	0.438986
391	0.438973
392	0.438965
393	0.438955
394	0.438945
395	0.438933
396	0.438919
397	0.438905
398	0.438897
399	0.438887
