0	0.789711
1	0.772156
2	0.755322
3	0.738900
4	0.722767
5	0.706867
6	0.691144
7	0.675650
8	0.660389
9	0.645417
10	0.630806
11	0.616489
12	0.602406
13	0.588622
14	0.575000
15	0.561600
16	0.548344
17	0.535300
18	0.522517
19	0.509967
20	0.497783
21	0.485844
22	0.474200
23	0.462828
24	0.451672
25	0.440761
26	0.430139
27	0.419783
28	0.409733
29	0.399889
30	0.390261
31	0.380789
32	0.371500
33	0.362383
34	0.353467
35	0.344744
36	0.336150
37	0.327728
38	0.319450
39	0.311361
40	0.303494
41	0.295828
42	0.288361
43	0.281200
44	0.274261
45	0.267489
46	0.260872
47	0.254383
48	0.248078
49	0.241961
50	0.235972
51	0.230117
52	0.224378
53	0.218761
54	0.213233
55	0.207878
56	0.202633
57	0.197450
58	0.192483
59	0.187672
60	0.183056
61	0.178578
62	0.174206
63	0.170039
64	0.165983
65	0.162039
66	0.158161
67	0.154361
68	0.150656
69	0.147028
70	0.143483
71	0.139983
72	0.136550
73	0.133183
74	0.129861
75	0.126600
76	0.123389
77	0.120267
78	0.117194
79	0.114167
80	0.111194
81	0.108278
82	0.105411
83	0.102628
84	0.099906
85	0.097267
86	0.094711
87	0.092233
88	0.089839
89	0.087494
90	0.085194
91	0.082944
92	0.080828
93	0.078794
94	0.076822
95	0.074928
96	0.073072
97	0.071261
98	0.069522
99	0.067811
100	0.066172
101	0.064556
102	0.062978
103	0.061433
104	0.059944
105	0.058517
106	0.057167
107	0.055872
108	0.054633
109	0.053450
110	0.052333
111	0.051239
112	0.050156
113	0.049089
114	0.048033
115	0.046983
116	0.045950
117	0.044928
118	0.043917
119	0.042922
120	0.041961
121	0.041022
122	0.040089
123	0.039161
124	0.038244
125	0.037328
126	0.036439
127	0.035583
128	0.034733
129	0.033911
130	0.033133
131	0.032394
132	0.031667
133	0.030956
134	0.030261
135	0.029567
136	0.028872
137	0.028178
138	0.027489
139	0.026822
140	0.026161
141	0.025500
142	0.024839
143	0.024217
144	0.023594
145	0.022983
146	0.022383
147	0.021811
148	0.021283
149	0.020772
150	0.020278
151	0.019822
